日期,药品类型,销售额
2014-04-27,中成药,3307.62
2018-02-27,西药,4921.47
2016-04-29,西药,3198.12
2023-05-02,西药,4730.02
2014-07-15,中成药,4962.02
2018-05-27,西药,1470.21
2023-11-29,西药,2736.2
2019-06-07,西药,1161.03
2014-12-25,中成药,4322.48
2019-07-05,西药,4304.26
2022-10-26,中成药,2075.45
2023-12-29,中成药,2456.48
2019-02-17,中成药,3654.09
2021-09-23,中成药,3385.39
2021-05-08,西药,1681.85
2022-02-09,中成药,1699.14
2019-01-19,中成药,1264.66
2016-05-20,西药,3934.46
2020-02-17,西药,2431.24
2021-07-23,中成药,4337.3
2023-05-13,中成药,1637.58
2018-04-28,西药,1256.03
2022-03-29,中成药,3184.99
2019-08-11,中成药,1054.73
2020-07-27,中成药,1489.99
2023-11-09,中成药,4729.78
2023-05-11,西药,1626.12
2015-07-23,西药,2980.59
2019-10-29,西药,3632.41
2018-10-18,西药,1120.1
2014-01-13,中成药,2824.28
2016-07-18,西药,3913.96
2018-05-16,中成药,4811.26
2019-04-26,西药,1881.78
2023-03-16,西药,2710.68
2017-03-03,中成药,4971.27
2020-05-10,中成药,4434.03
2016-11-27,西药,2671.04
2016-07-31,西药,2846.23
2016-10-06,中成药,1087.29
2023-10-08,西药,3954.16
2015-03-13,西药,2634.94
2016-05-01,中成药,2247.26
2023-12-19,西药,3424.06
2023-12-16,中成药,3566.32
2023-05-26,中成药,3129.44
2021-04-09,中成药,2343.27
2021-02-26,中成药,3333.23
2015-09-22,中成药,1256.84
2020-03-20,中成药,1687.32
2023-02-18,西药,4230.81
2023-06-22,中成药,3461.39
2022-03-25,西药,4271.29
2021-02-02,中成药,3153.45
2022-11-05,西药,3744.36
2019-08-26,中成药,3718.53
2018-12-25,西药,1830.16
2019-11-27,中成药,1497.38
2019-12-01,中成药,3322.58
2015-12-14,西药,4860.47
2023-08-23,中成药,3584.19
2019-08-03,中成药,3769.42
2020-08-16,中成药,1159.25
2018-09-21,中成药,3372.63
2020-10-17,中成药,2167.64
2014-03-19,中成药,4942.6
2014-01-22,西药,4637.28
2014-01-09,西药,3099.03
2015-02-03,西药,3260.53
2021-06-26,西药,4433.29
2016-07-30,西药,4044.49
2023-08-09,西药,4462.58
2016-08-04,中成药,4200.28
2017-04-01,中成药,3769.97
2015-08-23,中成药,3998.61
2017-12-17,中成药,4084.49
2017-10-28,西药,2038.17
2023-04-13,西药,1218.98
2022-06-11,西药,4946.28
2019-08-10,中成药,2327.89
2021-03-16,西药,1218.44
2014-08-29,中成药,3517.59
2018-09-14,西药,2556.92
2022-02-20,中成药,4862.44
2021-08-11,中成药,2100.4
2021-08-18,西药,3585.24
2014-02-04,西药,4947.55
2015-10-28,西药,3876.81
2019-05-20,中成药,4754.12
2016-02-09,中成药,1725.75
2018-07-11,西药,2402.08
2019-12-18,西药,3420.36
2018-04-02,中成药,2034.85
2014-08-10,西药,2482.57
2015-12-04,中成药,3655.22
2023-03-01,中成药,3708.15
2023-02-16,西药,3977.77
2020-05-03,中成药,3582.9
2015-12-12,中成药,2264.62
2021-02-15,西药,2508.81
2014-05-31,西药,3125.42
2015-09-10,中成药,3606.67
2021-12-01,中成药,3384.17
2016-05-04,西药,3600.8
2015-06-16,西药,2671.07
2014-08-04,中成药,1571.97
2015-02-18,西药,2387.81
2017-09-27,西药,2895.24
2017-03-10,中成药,3545.61
2014-04-24,西药,2572.39
2020-07-30,西药,3178.52
2014-10-16,西药,4706.35
2019-10-18,西药,4645.36
2021-03-15,中成药,1815.98
2014-12-09,中成药,4717.5
2021-02-23,中成药,2199.72
2017-06-11,中成药,3506.37
2019-03-08,西药,1417.82
2023-07-06,西药,1914.68
2021-12-07,中成药,3011.5
2015-01-16,西药,2246.89
2018-11-30,中成药,1504.01
2014-10-07,西药,3481.24
2015-02-03,中成药,4728.47
2023-04-25,西药,2857.4
2023-01-09,西药,2206.65
2023-08-24,西药,2532.24
2014-08-07,西药,4287.44
2019-09-23,中成药,3728.77
2014-06-01,中成药,3162.54
2016-06-21,中成药,2398.81
2018-10-23,中成药,4901.37
2022-04-07,西药,4494.71
2022-10-21,西药,4765.12
2014-08-05,西药,1404.49
2014-09-22,中成药,1225.5
2017-10-11,中成药,3830.89
2021-10-15,中成药,1586.46
2014-04-04,西药,3220.8
2020-09-19,中成药,4863.33
2016-04-07,中成药,1350.57
2015-10-09,中成药,3270.16
2023-07-18,中成药,1795.72
2014-09-21,中成药,2659.28
2014-10-23,西药,3563.5
2023-09-27,西药,1765.11
2023-01-15,中成药,2464.11
2021-01-12,西药,1318.86
2017-04-11,中成药,2722.12
2017-01-15,西药,3162.79
2015-11-02,中成药,2030.73
2022-08-23,西药,2077.76
2023-08-12,中成药,3202.76
2017-06-15,西药,2434.86
2015-10-02,中成药,1569.98
2023-06-09,中成药,4720.02
2021-03-26,西药,4564.56
2019-01-04,西药,4642.42
2014-07-29,西药,4009.5
2020-12-03,中成药,2750.87
2023-06-14,中成药,1151.14
2021-10-19,西药,2621.89
2023-11-06,中成药,3019.73
2020-10-25,西药,1157.06
2020-09-10,中成药,1101.39
2016-01-07,西药,2616.56
2016-09-07,中成药,1473.34
2017-11-24,西药,2004.01
2014-03-31,中成药,4746.92
2023-01-21,西药,3913.98
2020-12-15,西药,1424.64
2015-06-24,西药,4799.84
2018-11-14,中成药,2094.56
2022-02-13,西药,2323.66
2020-06-17,西药,4682.77
2014-01-12,西药,2465.45
2023-09-03,西药,3403.83
2023-06-14,西药,3573.48
2020-05-06,西药,4809.55
2022-12-18,中成药,3236.55
2023-09-11,中成药,2342.44
2020-06-06,西药,3031.03
2018-11-06,中成药,1842.03
2022-01-17,中成药,4468.05
2023-10-10,中成药,3676.21
2017-04-06,西药,2723.94
2022-03-08,西药,1599.64
2015-08-04,中成药,4303.27
2022-03-01,中成药,2625.85
2022-02-25,西药,3490.19
2015-01-23,西药,1599.67
2015-08-29,西药,2805.55
2022-07-23,中成药,2855.24
2021-08-09,中成药,4339.9
2021-04-05,中成药,4047.56
2017-10-16,中成药,3002.41
2017-08-10,中成药,3852.18
2021-01-27,西药,1521.41
2016-02-26,西药,4451.19
2017-06-02,西药,4462.31
2020-12-17,中成药,1779.83
2019-05-30,西药,4339.79
2021-01-14,西药,1504.46
2018-08-11,西药,2078.05
2021-05-12,中成药,3305.96
2019-08-20,中成药,3403.65
2021-03-06,西药,4639.72
2015-10-27,西药,2992.78
2019-07-03,中成药,2189.15
2019-05-13,中成药,3913.48
2019-03-02,中成药,2375.83
2021-07-05,中成药,3771.68
2022-04-29,西药,4862.07
2021-02-07,西药,2102.27
2015-06-10,中成药,4498.81
2018-08-03,中成药,1859.65
2022-08-21,中成药,3103.79
2016-08-01,中成药,1037.33
2014-11-08,西药,2938.09
2019-04-27,西药,4737.22
2015-11-01,西药,1122.61
2014-09-09,中成药,2238.11
2021-12-28,西药,2643.77
2023-01-30,中成药,3663.06
2015-06-23,中成药,2537.31
2018-03-21,中成药,3946.14
2019-11-30,中成药,2621.69
2019-03-13,中成药,1129.77
2016-01-21,西药,2916.73
2020-11-02,西药,4589.59
2023-03-20,西药,1894.41
2020-07-19,中成药,3222.2
2017-04-08,中成药,2484.69
2022-05-24,西药,4025.24
2018-11-15,中成药,1329.09
2018-10-28,西药,1403.91
2022-07-21,西药,4189.68
2015-01-26,西药,3170.9
2019-01-10,中成药,1949.91
2021-10-25,西药,4627.94
2017-06-20,中成药,2178.48
2014-09-16,中成药,2505.85
2014-12-03,中成药,1320.93
2015-07-05,中成药,1231.37
2016-12-01,西药,1050.43
2020-04-07,中成药,2642.73
2018-06-06,西药,1936.81
2014-12-26,西药,3923.47
2019-09-24,西药,3529.59
2015-11-26,中成药,4879.28
2020-06-19,中成药,1816.97
2019-06-28,中成药,3718.79
2022-05-15,中成药,4693.14
2019-10-21,中成药,3808.43
2022-10-23,西药,3248.58
2019-12-18,中成药,3164.46
2021-03-18,中成药,2163.51
2022-01-04,西药,4838.98
2014-06-14,西药,1990.92
2015-12-20,中成药,2231.72
2016-01-07,中成药,4514.06
2016-07-04,西药,3407.53
2020-04-09,西药,2213.54
2017-06-26,中成药,1354.42
2023-02-22,中成药,3221.18
2015-03-01,西药,3381.54
2014-06-29,中成药,4760.92
2014-09-28,西药,3424.7
2019-05-21,中成药,3491.01
2023-10-30,西药,3005.77
2015-06-04,中成药,1261.43
2017-01-10,中成药,4015.85
2017-10-25,西药,1787.7
2018-10-30,中成药,4892.31
2020-05-26,中成药,2631.11
2018-05-21,中成药,1775.45
2021-09-04,西药,4563.33
2015-05-07,中成药,1426.39
2015-01-20,中成药,2368.33
2023-04-08,西药,2313.02
2015-10-05,中成药,2305.85
2021-03-23,中成药,1664.74
2018-09-09,中成药,4348.48
2014-07-27,中成药,3527.35
2018-12-02,西药,3317.26
2014-03-18,西药,2957.81
2021-08-01,西药,2869.04
2015-03-20,西药,1952.73
2014-04-15,西药,1643.23
2020-03-11,中成药,4562.63
2018-06-24,西药,1039.92
2020-06-16,西药,4982.94
2016-11-13,中成药,2148.55
2015-05-18,中成药,4226.24
2018-08-07,西药,3638.04
2018-04-24,中成药,4149.55
2022-11-13,中成药,3068.53
2021-04-17,中成药,1330.29
2017-03-16,中成药,4004.71
2014-05-13,西药,3963.07
2017-12-11,西药,4420.12
2023-08-28,西药,2935.19
2018-06-28,西药,4166.23
2022-04-06,中成药,3556.81
2023-06-06,中成药,1827.49
2018-07-25,西药,1779.9
2020-05-07,西药,3649.25
2022-07-04,中成药,2603.88
2017-10-19,西药,2731.26
2018-11-07,中成药,1587.69
2023-10-28,中成药,1387.27
2014-05-07,西药,2267.69
2022-03-25,中成药,4214.77
2022-06-20,中成药,1087.93
2015-07-29,中成药,4402.33
2016-12-07,中成药,3840.97
2022-05-05,中成药,2354.93
2022-10-07,西药,4493.44
2019-04-10,西药,1465.43
2016-05-14,中成药,4255.88
2015-06-26,中成药,2670.32
2016-04-15,西药,4511.9
2016-07-23,中成药,1526.92
2018-06-10,中成药,3163.62
2022-11-17,西药,2965.32
2023-10-13,西药,3879.84
2018-06-13,西药,3525.68
2016-01-22,西药,2364.99
2022-10-06,西药,4529.76
2016-09-12,西药,4326.79
2023-03-07,中成药,2837.38
2019-01-16,西药,1947.73
2019-03-15,中成药,1690.1
2020-08-28,西药,2339.16
2020-01-16,中成药,3681.74
2014-12-14,中成药,1459.35
2021-11-04,西药,4694.93
2020-05-13,中成药,4492.17
2019-04-12,西药,1307.21
2022-03-02,中成药,2935.51
2017-06-14,中成药,3770.13
2015-08-04,西药,1515.48
2016-03-05,西药,3870.39
2020-12-01,中成药,1743.11
2017-02-16,中成药,1560.1
2023-06-24,中成药,1841.1
2015-05-15,中成药,4800.95
2018-03-28,中成药,1754.16
2016-04-18,西药,2611.92
2016-11-23,中成药,3617.17
2018-12-20,西药,3509.32
2017-02-10,西药,3608.9
2018-04-13,西药,1324.6
2015-06-05,中成药,3157.97
2018-06-11,中成药,3808.58
2021-11-05,西药,2416.26
2022-06-19,中成药,1465.33
2018-03-31,中成药,1370.5
2020-11-25,西药,3366.87
2020-08-05,西药,4278.5
2020-04-11,中成药,3766.62
2017-05-05,中成药,3214.85
2018-11-17,西药,2674.43
2021-08-11,西药,3556.43
2016-03-03,西药,1545.76
2018-07-01,西药,1302.8
2020-02-15,中成药,1833.26
2022-06-16,中成药,3246.38
2016-05-31,中成药,1392.33
2022-08-23,中成药,3682.91
2019-12-22,西药,3093.61
2016-06-17,中成药,3865.29
2019-05-10,西药,2087.99
2018-07-29,中成药,4556.51
2023-04-10,西药,1658.92
2022-03-09,中成药,3150.32
2019-03-22,中成药,1906.09
2023-10-03,中成药,2640.1
2017-08-10,西药,3665.54
2016-12-31,西药,4628.78
2023-02-25,中成药,3776.53
2019-06-15,西药,1904.32
2017-07-22,西药,2986.78
2018-06-04,西药,3431.01
2022-11-19,中成药,2697.49
2018-09-16,西药,4716.56
2016-07-16,中成药,4675.71
2017-05-27,中成药,2850.7
2020-08-18,中成药,2409.31
2019-05-13,西药,2383.22
2018-10-15,中成药,4451.99
2020-04-14,中成药,3300.24
2022-03-03,西药,1349.67
2022-05-30,中成药,1433.6
2020-09-05,西药,4295.99
2021-04-29,中成药,3932.64
2015-04-22,中成药,1701.49
2020-10-30,中成药,3925.0
2015-08-08,西药,2148.15
2023-04-07,中成药,4900.35
2021-10-03,中成药,3473.14
2014-12-11,西药,1748.17
2018-09-01,西药,1161.4
2019-07-19,中成药,4737.73
2020-07-15,西药,4310.09
2016-05-09,中成药,4934.72
2021-06-15,中成药,1290.66
2017-06-30,西药,4790.75
2016-10-17,西药,3244.89
2023-06-25,西药,1158.23
2015-08-03,西药,1116.99
2018-10-25,中成药,1340.41
2016-01-01,西药,3604.93
2022-11-16,中成药,3490.3
2015-02-21,中成药,1563.43
2020-07-20,中成药,2669.58
2014-08-10,中成药,2497.08
2017-07-06,中成药,2611.49
2022-02-12,中成药,3458.0
2023-02-13,西药,2767.41
2019-11-20,西药,3382.72
2021-09-17,中成药,1746.36
2021-01-20,中成药,4635.31
2015-07-28,中成药,4189.7
2021-11-18,中成药,3522.54
2016-08-26,西药,4300.2
2014-04-14,西药,3654.01
2015-05-31,西药,3385.08
2019-04-27,中成药,4544.73
2019-08-07,中成药,4397.79
2018-02-02,西药,3019.18
2019-12-25,中成药,1653.47
2023-11-22,西药,4888.21
2014-08-17,中成药,1045.41
2022-06-04,中成药,1201.29
2018-07-27,中成药,4632.91
2021-05-22,西药,2831.6
2017-09-16,中成药,1070.21
2019-04-14,中成药,2612.83
2023-02-02,西药,2799.22
2014-02-18,中成药,3090.93
2018-10-20,西药,2860.04
2018-04-15,中成药,4220.36
2017-05-22,中成药,3133.55
2023-04-14,中成药,2420.06
2019-05-20,西药,1724.73
2023-01-23,中成药,3006.8
2017-08-06,西药,3748.08
2019-03-02,西药,3932.0
2017-03-29,西药,3234.57
2017-01-24,西药,1958.04
2019-01-06,西药,1139.65
2018-03-21,西药,4531.98
2014-09-30,中成药,3472.51
2019-04-11,西药,4753.93
2015-08-27,西药,2783.61
2018-02-22,西药,3566.94
2021-11-13,西药,4919.82
2021-01-13,中成药,3732.46
2018-11-12,西药,3022.04
2017-04-09,西药,3753.62
2017-10-05,西药,1587.85
2019-11-01,西药,4533.09
2016-03-07,中成药,1513.58
2017-04-10,西药,1667.44
2018-03-22,中成药,1810.53
2021-05-17,西药,4867.87
2014-07-10,中成药,1472.66
2015-06-12,中成药,4991.74
2023-10-22,中成药,3516.88
2017-08-08,中成药,3530.85
2019-07-25,西药,2012.11
2021-01-22,中成药,1736.18
2018-05-10,西药,2156.75
2021-08-27,西药,3101.27
2016-10-04,西药,2644.38
2016-04-11,西药,2987.85
2017-12-21,西药,4062.19
2019-08-12,西药,1111.41
2019-11-05,中成药,4254.89
2022-12-22,中成药,4044.02
2020-12-19,中成药,3307.23
2014-11-13,中成药,3046.71
2017-06-24,中成药,3634.16
2017-05-19,中成药,2902.18
2015-01-03,中成药,2435.32
2023-12-27,西药,4913.06
2022-10-09,西药,2258.35
2020-03-17,西药,3351.97
2021-03-21,西药,4120.19
2023-10-25,中成药,2049.66
2017-03-23,中成药,3895.89
2016-12-03,中成药,3877.41
2023-09-01,中成药,4773.24
2017-04-13,西药,1101.79
2014-12-20,西药,4239.5
2023-01-28,西药,3798.11
2019-09-24,中成药,1532.84
2015-03-22,西药,4422.79
2017-07-12,中成药,4915.92
2017-04-01,西药,2719.72
2016-05-28,中成药,4838.31
2023-01-30,西药,3098.69
2019-03-24,中成药,2436.83
2018-11-16,西药,4289.52
2016-06-05,西药,4821.34
2019-12-26,中成药,1809.18
2015-10-03,西药,3809.86
2015-05-12,中成药,2088.58
2023-01-22,中成药,1798.68
2022-02-04,中成药,3841.69
2021-09-21,中成药,3291.08
2018-03-03,中成药,3951.54
2015-02-09,西药,1452.95
2015-07-02,西药,1706.11
2017-06-11,西药,4705.53
2017-04-30,西药,4306.83
2019-11-02,中成药,2659.3
2019-09-22,中成药,2610.81
2021-09-16,西药,3329.74
2016-01-06,西药,3953.8
2014-07-27,西药,2793.78
2023-12-25,中成药,3889.49
2022-09-09,中成药,2094.67
2020-11-11,西药,3541.29
2021-11-29,中成药,4292.01
2017-09-05,中成药,1497.47
2019-01-22,西药,1120.42
2014-12-22,中成药,4040.91
2015-03-25,西药,4585.34
2021-11-26,中成药,2028.61
2018-10-31,中成药,4871.05
2020-03-01,西药,1025.86
2022-01-15,西药,4319.76
2017-06-18,中成药,1035.45
2015-09-17,西药,3466.6
2014-07-13,中成药,2128.14
2015-03-23,中成药,4320.88
2017-12-17,西药,3618.6
2019-03-28,西药,1338.75
2016-01-18,西药,3672.85
2023-07-08,中成药,4010.91
2014-12-12,中成药,2294.72
2022-07-22,西药,1344.54
2023-11-07,西药,3167.04
2023-07-05,中成药,3265.29
2019-08-08,西药,2365.27
2017-09-07,中成药,3123.75
2017-12-15,中成药,4243.51
2020-09-30,中成药,3975.62
2019-08-16,西药,1201.67
2016-02-01,西药,1405.68
2015-02-04,中成药,3786.6
2018-04-16,西药,3177.02
2021-02-16,中成药,4207.36
2015-09-13,西药,4106.39
2015-12-05,中成药,4376.68
2018-07-18,西药,4091.24
2018-11-23,中成药,4558.08
2016-05-04,中成药,3478.35
2015-04-04,中成药,2177.86
2014-09-21,西药,2093.63
2016-06-24,西药,4057.49
2022-09-07,西药,4298.07
2014-05-25,中成药,2146.17
2015-08-16,中成药,1410.04
2023-02-10,西药,2671.87
2023-10-26,中成药,2932.06
2021-01-23,中成药,2896.63
2017-11-10,西药,2428.12
2018-01-12,中成药,4036.02
2020-06-22,西药,1671.26
2016-01-23,西药,2595.29
2021-04-12,中成药,2114.78
2022-07-30,中成药,4370.15
2020-11-17,中成药,4720.66
2023-07-19,西药,2653.37
2015-04-10,西药,2031.55
2019-10-15,西药,3563.86
2023-09-26,西药,4673.14
2016-01-14,中成药,2584.69
2017-06-05,西药,4824.19
2022-05-12,西药,1327.75
2021-03-01,中成药,3804.39
2018-02-15,中成药,2227.11
2015-01-23,中成药,4189.18
2022-11-01,中成药,2721.37
2022-11-02,西药,1764.97
2016-03-26,西药,2390.29
2019-06-16,西药,4721.59
2022-10-20,西药,3363.22
2023-08-30,西药,1987.86
2016-05-12,中成药,3768.65
2023-02-01,中成药,4627.47
2014-08-23,西药,4852.89
2017-10-07,中成药,2552.66
2018-08-27,中成药,1996.03
2023-03-13,中成药,1357.36
2014-02-03,中成药,1563.7
2021-10-21,中成药,2179.27
2022-10-01,西药,2654.66
2018-03-01,西药,4882.71
2017-10-24,中成药,4415.14
2016-08-24,中成药,3242.64
2015-05-11,西药,3778.79
2021-11-10,中成药,4563.9
2014-10-27,中成药,1769.16
2020-03-31,中成药,4519.01
2018-10-08,西药,4685.23
2018-10-19,中成药,4589.46
2019-06-24,西药,4221.73
2020-05-18,西药,3881.54
2016-08-10,西药,1809.92
2019-03-01,中成药,3186.78
2015-12-07,中成药,1823.36
2020-05-31,中成药,4102.02
2016-01-22,中成药,1102.57
2021-10-07,中成药,3561.79
2023-12-12,中成药,4223.56
2014-08-24,西药,4879.52
2021-10-12,西药,1846.86
2023-05-24,中成药,1287.63
2015-03-09,中成药,2603.05
2023-03-05,西药,3981.59
2020-12-15,中成药,1299.58
2019-09-19,西药,4982.28
2021-12-05,中成药,2060.68
2021-12-24,西药,3139.2
2022-11-09,中成药,4736.13
2017-11-23,中成药,3308.49
2019-02-16,中成药,1027.51
2023-10-20,西药,3323.87
2015-12-25,中成药,3770.5
2017-12-29,西药,4393.7
2015-10-28,中成药,3221.45
2019-09-07,中成药,1472.87
2015-12-11,西药,4735.5
2020-12-21,西药,1471.89
2020-01-24,中成药,1716.13
2019-05-23,中成药,2668.77
2019-10-21,西药,2325.41
2022-06-21,西药,2188.86
2022-03-20,中成药,3593.03
2017-04-05,西药,4430.25
2017-11-19,西药,1179.65
2019-07-02,中成药,4544.34
2019-02-22,西药,2368.43
2018-05-29,中成药,3874.96
2018-11-22,西药,4957.8
2018-04-16,中成药,4730.84
2016-06-08,西药,4363.49
2018-10-27,中成药,1917.46
2023-01-11,中成药,3996.0
2022-02-21,西药,1028.37
2016-06-10,中成药,2845.91
2022-05-22,中成药,3038.9
2017-07-18,中成药,1967.73
2022-05-19,中成药,1208.1
2018-07-28,中成药,3388.62
2020-06-05,西药,4519.66
2022-10-24,西药,1458.97
2021-03-05,西药,2682.95
2019-08-31,中成药,3915.11
2018-08-04,西药,3028.24
2019-11-25,中成药,4314.61
2016-05-29,中成药,1438.94
2017-03-08,中成药,4295.16
2014-08-14,西药,3233.62
2023-04-27,中成药,3957.9
2015-03-03,中成药,1839.62
2016-01-18,中成药,3413.79
2020-02-20,中成药,3213.89
2017-01-16,西药,1967.58
2017-05-17,中成药,3482.64
2016-05-27,中成药,4903.5
2022-05-23,西药,2138.7
2022-01-29,西药,3171.76
2022-09-28,中成药,2838.46
2020-02-20,西药,3281.15
2016-07-29,西药,4493.29
2023-08-18,西药,3347.07
2015-05-10,中成药,1985.61
2019-11-13,中成药,3209.46
2021-02-22,西药,1233.83
2021-07-31,中成药,1582.06
2014-10-28,中成药,1675.74
2017-03-12,中成药,3415.18
2023-01-19,中成药,4478.16
2019-02-01,中成药,4960.44
2020-04-23,中成药,4825.17
2017-06-23,西药,4075.69
2021-10-16,中成药,1931.52
2020-04-06,中成药,4040.02
2017-01-21,西药,4409.06
2014-09-08,中成药,3792.65
2016-07-16,西药,2008.96
2017-03-15,中成药,1484.1
2016-12-24,中成药,2117.1
2015-06-08,中成药,1931.84
2022-08-30,西药,2634.8
2015-05-16,西药,3167.6
2017-08-09,西药,1667.81
2016-09-20,中成药,3911.76
2023-04-05,西药,2140.75
2023-06-27,中成药,3792.28
2020-06-01,中成药,1557.02
2015-10-04,西药,1039.08
2016-05-08,中成药,1231.12
2015-06-22,中成药,4950.89
2022-04-23,中成药,1427.28
2022-06-13,西药,3503.36
2021-09-13,西药,4374.92
2018-04-19,西药,1273.83
2016-07-19,中成药,4105.79
2018-02-20,中成药,3741.78
2017-02-13,西药,1283.73
2020-09-29,西药,1907.91
2015-01-24,西药,3889.01
2014-12-02,西药,4587.06
2022-10-27,西药,1129.95
2023-11-21,中成药,1526.26
2018-04-19,中成药,3085.8
2019-07-03,西药,1919.98
2015-08-21,中成药,1182.97
2015-11-12,西药,1842.65
2014-01-26,西药,4100.53
2021-09-27,中成药,1823.53
2017-07-14,中成药,1491.68
2017-02-26,中成药,4727.01
2018-02-18,西药,4135.04
2014-10-06,中成药,1536.06
2020-01-13,中成药,4795.92
2022-04-30,西药,2032.91
2015-07-11,西药,3147.9
2018-01-31,中成药,3819.48
2014-11-25,中成药,2135.1
2018-06-16,中成药,2348.83
2019-11-26,西药,4763.52
